UpTrend,NoTrend,DownTrend,Trend,Time
NA,NA,NA,NA,1406246400
NA,NA,NA,NA,1406247300
NA,NA,NA,NA,1406248200
NA,NA,NA,NA,1406249100
NA,NA,NA,NA,1406250000
NA,NA,NA,NA,1406250900
NA,NA,NA,NA,1406251800
NA,NA,NA,NA,1406252700
NA,NA,NA,NA,1406253600
NA,NA,NA,NA,1406254500
NA,NA,NA,NA,1406255400
NA,NA,NA,NA,1406256300
NA,NA,NA,NA,1406257200
NA,NA,NA,NA,1406258100
NA,NA,NA,NA,1406259000
NA,NA,NA,NA,1406259900
NA,NA,NA,NA,1406260800
NA,NA,NA,NA,1406261700
NA,NA,NA,NA,1406262600
NA,NA,NA,NA,1406263500
1,0,0,1,1406264400
1,0,0,1,1406265300
0,1,0,0,1406266200
0,1,0,0,1406267100
1,0,0,1,1406268000
1,0,0,1,1406268900
0,1,0,0,1406269800
0,1,0,0,1406270700
0,0,1,-1,1406271600
0,0,1,-1,1406272500
0,0,1,-1,1406273400
0,0,1,-1,1406274300
0,0,1,-1,1406275200
0,0,1,-1,1406276100
0,0,1,-1,1406277000
0,0,1,-1,1406277900
0,0,1,-1,1406278800
0,0,1,-1,1406279700
0,0,1,-1,1406280600
0,0,1,-1,1406281500
0,0,1,-1,1406282400
0,0,1,-1,1406283300
0,0,1,-1,1406284200
0,1,0,0,1406285100
0,1,0,0,1406286000
0,1,0,0,1406286900
0,1,0,0,1406287800
0,1,0,0,1406288700
1,0,0,1,1406289600
0,1,0,0,1406290500
1,0,0,1,1406291400
1,0,0,1,1406292300
1,0,0,1,1406293200
0,1,0,0,1406294100
1,0,0,1,1406295000
1,0,0,1,1406295900
1,0,0,1,1406296800
0,1,0,0,1406297700
0,0,1,-1,1406298600
0,1,0,0,1406299500
0,0,1,-1,1406300400
0,0,1,-1,1406301300
0,0,1,-1,1406302200
0,0,1,-1,1406303100
0,0,1,-1,1406304000
0,0,1,-1,1406304900
0,0,1,-1,1406305800
0,0,1,-1,1406306700
0,0,1,-1,1406307600
0,0,1,-1,1406308500
0,0,1,-1,1406309400
0,1,0,0,1406310300
0,0,1,-1,1406311200
0,1,0,0,1406312100
0,1,0,0,1406313000
0,1,0,0,1406313900
0,0,1,-1,1406314800
0,1,0,0,1406315700
1,0,0,1,1406316600
1,0,0,1,1406317500
0,1,0,0,1406318400
0,1,0,0,1406319300
0,1,0,0,1406320200
1,0,0,1,1406321100
